AREA,,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN
Year,,,2020,2020,2020,2020,2020,2020,2020,2020,,2020,2020,2020,2020,2020,2020,2020,2020
Month,Day,HORA,,,,,,,,,,,,,,,,,
1,8,18,961,"7,807","5,563","2,102","3,062","8,393","6,032","1,404",,0.96,7.81,5.56,2.10,3.06,8.39,6.03,1.40
1,8,19,958,"8,138","5,616","2,198","3,163","8,783","6,268","1,371",,0.96,8.14,5.62,2.20,3.16,8.78,6.27,1.37
1,8,20,943,"8,045","5,569","2,193","3,180","8,704","6,144","1,330",,0.94,8.05,5.57,2.19,3.18,8.70,6.14,1.33
1,8,21,906,"7,646","5,465","2,175","3,167","8,385","5,802","1,274",,0.91,7.65,5.47,2.18,3.17,8.39,5.80,1.27
1,8,22,850,"7,120","5,356","2,079","3,035","8,025","5,537","1,202",,0.85,7.12,5.36,2.08,3.04,8.03,5.54,1.20
1,8,23,796,"6,689","5,284","1,978","2,883","7,755","5,233","1,128",,0.80,6.69,5.28,1.98,2.88,7.76,5.23,1.13
1,9,0,750,"5,814","5,152","1,878","2,766","7,323","4,924","1,069",,0.75,5.81,5.15,1.88,2.77,7.32,4.92,1.07
1,9,1,725,"5,797","5,004","1,808","2,648","7,108","4,776","1,028",,0.73,5.80,5.00,1.81,2.65,7.11,4.78,1.03
1,9,2,711,"5,607","4,907","1,750","2,561","6,943","4,671",999,,0.71,5.61,4.91,1.75,2.56,6.94,4.67,1.00
1,9,3,702,"5,559","4,923","1,719","2,557","6,895","4,633",989,,0.70,5.56,4.92,1.72,2.56,6.90,4.63,0.99
1,9,4,712,"5,645","4,892","1,692","2,534","6,908","4,641",993,,0.71,5.65,4.89,1.69,2.53,6.91,4.64,0.99
1,9,5,740,"5,951","4,990","1,726","2,581","7,053","4,734","1,019",,0.74,5.95,4.99,1.73,2.58,7.05,4.73,1.02
1,9,6,791,"6,422","5,219","1,786","2,662","7,482","4,954","1,066",,0.79,6.42,5.22,1.79,2.66,7.48,4.95,1.07
1,9,7,834,"6,835","5,487","1,881","2,816","7,939","5,014","1,126",,0.83,6.84,5.49,1.88,2.82,7.94,5.01,1.13
1,9,8,854,"7,014","5,643","1,928","2,925","8,231","5,128","1,226",,0.85,7.01,5.64,1.93,2.93,8.23,5.13,1.23
1,9,9,873,"7,245","5,650","1,983","2,988","8,527","5,248","1,301",,0.87,7.25,5.65,1.98,2.99,8.53,5.25,1.30
1,9,10,880,"7,278","5,652","2,007","3,023","8,589","5,402","1,349",,0.88,7.28,5.65,2.01,3.02,8.59,5.40,1.35
1,9,11,890,"7,478","5,613","2,048","2,989","8,638","5,535","1,383",,0.89,7.48,5.61,2.05,2.99,8.64,5.54,1.38
1,9,12,889,"7,431","5,591","2,079","2,980","8,708","5,558","1,394",,0.89,7.43,5.59,2.08,2.98,8.71,5.56,1.39
1,9,13,892,"7,283","5,633","2,070","2,923","8,731","5,599","1,405",,0.89,7.28,5.63,2.07,2.92,8.73,5.60,1.41
1,9,14,894,"7,495","5,637","2,066","2,883","8,685","5,631","1,421",,0.89,7.50,5.64,2.07,2.88,8.69,5.63,1.42
1,9,15,887,"7,525","5,642","2,095","2,886","8,712","5,686","1,440",,0.89,7.53,5.64,2.10,2.89,8.71,5.69,1.44
1,9,16,905,"7,535","5,659","2,111","2,888","8,731","5,684","1,442",,0.91,7.54,5.66,2.11,2.89,8.73,5.68,1.44
1,9,17,955,"7,638","5,502","2,085","2,878","8,585","5,700","1,453",,0.96,7.64,5.50,2.09,2.88,8.59,5.70,1.45
1,9,18,969,"7,908","5,550","2,083","2,956","8,414","6,099","1,517",,0.97,7.91,5.55,2.08,2.96,8.41,6.10,1.52
1,9,19,964,"8,196","5,610","2,203","3,072","8,790","6,352","1,493",,0.96,8.20,5.61,2.20,3.07,8.79,6.35,1.49
1,9,20,949,"8,059","5,586","2,187","3,083","8,701","6,235","1,467",,0.95,8.06,5.59,2.19,3.08,8.70,6.24,1.47
1,9,21,904,"7,648","5,493","2,173","3,066","8,377","5,919","1,433",,0.90,7.65,5.49,2.17,3.07,8.38,5.92,1.43
1,9,22,856,"7,207","5,429","2,103","2,965","8,051","5,632","1,363",,0.86,7.21,5.43,2.10,2.97,8.05,5.63,1.36
1,9,23,801,"6,762","5,361","2,008","2,831","7,745","5,318","1,292",,0.80,6.76,5.36,2.01,2.83,7.75,5.32,1.29
1,10,0,759,"6,004","5,224","1,895","2,675","7,373","5,053","1,232",,0.76,6.00,5.22,1.90,2.68,7.37,5.05,1.23
1,10,1,731,"5,861","5,047","1,805","2,599","7,124","4,854","1,179",,0.73,5.86,5.05,1.81,2.60,7.12,4.85,1.18
1,10,2,712,"5,546","4,942","1,756","2,540","6,948","4,731","1,149",,0.71,5.55,4.94,1.76,2.54,6.95,4.73,1.15
1,10,3,704,"5,446","4,941","1,729","2,492","6,900","4,657","1,125",,0.70,5.45,4.94,1.73,2.49,6.90,4.66,1.13
1,10,4,710,"5,595","4,858","1,712","2,473","6,896","4,665","1,124",,0.71,5.60,4.86,1.71,2.47,6.90,4.67,1.12
1,10,5,740,"5,861","5,082","1,729","2,513","7,003","4,787","1,143",,0.74,5.86,5.08,1.73,2.51,7.00,4.79,1.14
1,10,6,788,"6,728","5,170","1,782","2,613","7,397","5,019","1,191",,0.79,6.73,5.17,1.78,2.61,7.40,5.02,1.19
1,10,7,828,"6,667","5,406","1,865","2,760","7,846","5,050","1,250",,0.83,6.67,5.41,1.87,2.76,7.85,5.05,1.25
1,10,8,843,"6,970","5,596","1,899","2,827","8,208","5,156","1,341",,0.84,6.97,5.60,1.90,2.83,8.21,5.16,1.34
1,10,9,850,"7,283","5,692","1,981","2,905","8,431","5,279","1,429",,0.85,7.28,5.69,1.98,2.91,8.43,5.28,1.43
1,10,10,859,"7,454","5,727","2,033","2,955","8,525","5,391","1,474",,0.86,7.45,5.73,2.03,2.96,8.53,5.39,1.47
1,10,11,867,"7,602","5,820","2,064","2,927","8,611","5,536","1,503",,0.87,7.60,5.82,2.06,2.93,8.61,5.54,1.50
1,10,12,872,"7,471","5,857","2,091","2,896","8,627","5,587","1,511",,0.87,7.47,5.86,2.09,2.90,8.63,5.59,1.51
1,10,13,874,"7,355","5,845","2,078","2,858","8,693","5,608","1,504",,0.87,7.36,5.85,2.08,2.86,8.69,5.61,1.50
1,10,14,876,"7,401","5,853","2,066","2,852","8,594","5,647","1,511",,0.88,7.40,5.85,2.07,2.85,8.59,5.65,1.51
1,10,15,865,"7,383","5,896","2,084","2,832","8,581","5,667","1,524",,0.87,7.38,5.90,2.08,2.83,8.58,5.67,1.52
1,10,16,867,"7,406","5,851","2,088","2,879","8,648","5,647","1,501",,0.87,7.41,5.85,2.09,2.88,8.65,5.65,1.50
1,10,17,905,"7,248","5,748","2,060","2,788","8,426","5,644","1,502",,0.91,7.25,5.75,2.06,2.79,8.43,5.64,1.50
1,10,18,928,"7,623","5,611","2,057","2,939","8,297","6,076","1,561",,0.93,7.62,5.61,2.06,2.94,8.30,6.08,1.56
1,10,19,924,"7,917","5,643","2,161","3,043","8,572","6,425","1,534",,0.92,7.92,5.64,2.16,3.04,8.57,6.43,1.53
1,10,20,916,"7,802","5,682","2,140","3,048","8,451","6,264","1,506",,0.92,7.80,5.68,2.14,3.05,8.45,6.26,1.51
1,10,21,887,"7,467","5,513","2,112","3,021","8,150","6,026","1,481",,0.89,7.47,5.51,2.11,3.02,8.15,6.03,1.48
1,10,22,843,"7,101","5,400","2,025","2,943","7,919","5,798","1,430",,0.84,7.10,5.40,2.03,2.94,7.92,5.80,1.43
1,10,23,795,"6,641","5,320","1,940","2,834","7,700","5,551","1,384",,0.80,6.64,5.32,1.94,2.83,7.70,5.55,1.38
1,11,0,751,"6,088","5,189","1,847","2,720","7,351","5,271","1,327",,0.75,6.09,5.19,1.85,2.72,7.35,5.27,1.33
1,11,1,724,"5,955","5,056","1,780","2,614","6,922","5,080","1,273",,0.72,5.96,5.06,1.78,2.61,6.92,5.08,1.27
1,11,2,702,"5,617","4,917","1,728","2,551","6,906","4,958","1,229",,0.70,5.62,4.92,1.73,2.55,6.91,4.96,1.23
1,11,3,691,"5,533","4,691","1,699","2,512","6,843","4,852","1,199",,0.69,5.53,4.69,1.70,2.51,6.84,4.85,1.20
1,11,4,695,"5,575","4,768","1,673","2,493","6,820","4,822","1,185",,0.70,5.58,4.77,1.67,2.49,6.82,4.82,1.19
1,11,5,704,"5,582","4,771","1,678","2,508","6,821","4,829","1,181",,0.70,5.58,4.77,1.68,2.51,6.82,4.83,1.18
1,11,6,724,"5,983","4,821","1,704","2,529","7,046","4,935","1,192",,0.72,5.98,4.82,1.70,2.53,7.05,4.94,1.19
1,11,7,749,"6,113","4,905","1,742","2,588","7,326","4,901","1,248",,0.75,6.11,4.91,1.74,2.59,7.33,4.90,1.25
1,11,8,782,"6,334","5,025","1,788","2,660","7,676","5,041","1,341",,0.78,6.33,5.03,1.79,2.66,7.68,5.04,1.34
1,11,9,798,"6,817","5,151","1,890","2,724","7,973","5,203","1,416",,0.80,6.82,5.15,1.89,2.72,7.97,5.20,1.42
1,11,10,809,"6,934","5,258","1,944","2,804","8,018","5,274","1,460",,0.81,6.93,5.26,1.94,2.80,8.02,5.27,1.46
1,11,11,823,"7,136","5,300","1,971","2,815","8,049","5,376","1,496",,0.82,7.14,5.30,1.97,2.82,8.05,5.38,1.50
1,11,12,818,"7,151","5,378","1,983","2,794","8,096","5,472","1,493",,0.82,7.15,5.38,1.98,2.79,8.10,5.47,1.49
1,11,13,811,"7,080","5,345","1,961","2,762","8,037","5,503","1,486",,0.81,7.08,5.35,1.96,2.76,8.04,5.50,1.49
1,11,14,794,"6,791","5,193","1,967","2,715","7,872","5,514","1,479",,0.79,6.79,5.19,1.97,2.72,7.87,5.51,1.48
1,11,15,789,"6,831","5,093","1,971","2,678","7,800","5,465","1,482",,0.79,6.83,5.09,1.97,2.68,7.80,5.47,1.48
1,11,16,799,"6,806","5,088","1,982","2,683","7,822","5,380","1,483",,0.80,6.81,5.09,1.98,2.68,7.82,5.38,1.48
1,11,17,853,"6,875","5,054","1,970","2,697","7,721","5,420","1,523",,0.85,6.88,5.05,1.97,2.70,7.72,5.42,1.52
1,11,18,870,"7,460","5,228","2,003","2,821","7,885","6,028","1,603",,0.87,7.46,5.23,2.00,2.82,7.89,6.03,1.60
1,11,19,864,"7,510","5,133","2,110","2,933","8,020","6,104","1,586",,0.86,7.51,5.13,2.11,2.93,8.02,6.10,1.59
1,11,20,850,"7,267","5,086","2,078","2,924","7,786","5,951","1,574",,0.85,7.27,5.09,2.08,2.92,7.79,5.95,1.57
1,11,21,824,"7,154","5,034","2,042","2,886","7,598","5,880","1,555",,0.82,7.15,5.03,2.04,2.89,7.60,5.88,1.56
1,11,22,784,"7,007","4,921","1,997","2,818","7,442","5,801","1,520",,0.78,7.01,4.92,2.00,2.82,7.44,5.80,1.52
1,11,23,737,"6,540","4,588","1,927","2,722","7,024","5,485","1,480",,0.74,6.54,4.59,1.93,2.72,7.02,5.49,1.48
1,12,0,698,"5,960","4,474","1,839","2,609","6,674","5,249","1,431",,0.70,5.96,4.47,1.84,2.61,6.67,5.25,1.43
1,12,1,677,"5,347","4,453","1,760","2,488","6,406","4,961","1,365",,0.68,5.35,4.45,1.76,2.49,6.41,4.96,1.37
1,12,2,663,"5,407","4,312","1,708","2,422","6,234","4,839","1,322",,0.66,5.41,4.31,1.71,2.42,6.23,4.84,1.32
1,12,3,652,"5,258","4,256","1,672","2,378","6,125","4,702","1,287",,0.65,5.26,4.26,1.67,2.38,6.13,4.70,1.29
1,12,4,646,"5,169","4,295","1,640","2,366","6,083","4,645","1,261",,0.65,5.17,4.30,1.64,2.37,6.08,4.65,1.26
1,12,5,647,"5,312","4,246","1,641","2,362","6,082","4,619","1,242",,0.65,5.31,4.25,1.64,2.36,6.08,4.62,1.24
1,12,6,655,"5,231","4,175","1,650","2,383","6,078","4,637","1,225",,0.66,5.23,4.18,1.65,2.38,6.08,4.64,1.23
1,12,7,659,"5,460","4,208","1,664","2,378","6,099","4,510","1,222",,0.66,5.46,4.21,1.66,2.38,6.10,4.51,1.22
1,12,8,690,"5,555","4,273","1,659","2,385","6,139","4,534","1,267",,0.69,5.56,4.27,1.66,2.39,6.14,4.53,1.27
1,12,9,708,"5,882","4,358","1,725","2,452","6,335","4,658","1,306",,0.71,5.88,4.36,1.73,2.45,6.34,4.66,1.31
1,12,10,719,"6,066","4,384","1,771","2,495","6,485","4,747","1,330",,0.72,6.07,4.38,1.77,2.50,6.49,4.75,1.33
1,12,11,719,"6,246","4,378","1,789","2,488","6,492","4,782","1,356",,0.72,6.25,4.38,1.79,2.49,6.49,4.78,1.36
1,12,12,721,"6,290","4,393","1,811","2,477","6,521","4,726","1,367",,0.72,6.29,4.39,1.81,2.48,6.52,4.73,1.37
1,12,13,719,"6,285","4,423","1,820","2,452","6,450","4,794","1,371",,0.72,6.29,4.42,1.82,2.45,6.45,4.79,1.37
1,12,14,713,"6,225","4,471","1,807","2,404","6,543","4,838","1,368",,0.71,6.23,4.47,1.81,2.40,6.54,4.84,1.37
1,12,15,721,"6,042","4,337","1,818","2,393","6,555","4,856","1,371",,0.72,6.04,4.34,1.82,2.39,6.56,4.86,1.37
1,12,16,732,"6,187","4,453","1,842","2,389","6,573","4,842","1,382",,0.73,6.19,4.45,1.84,2.39,6.57,4.84,1.38
1,12,17,796,"6,356","4,520","1,811","2,409","6,560","4,970","1,435",,0.80,6.36,4.52,1.81,2.41,6.56,4.97,1.44
1,12,18,829,"6,989","4,808","1,875","2,593","6,964","5,665","1,543",,0.83,6.99,4.81,1.88,2.59,6.96,5.67,1.54
1,12,19,839,"7,714","5,021","2,002","2,732","7,549","6,045","1,551",,0.84,7.71,5.02,2.00,2.73,7.55,6.05,1.55
1,12,20,828,"7,531","5,060","2,018","2,785","7,528","6,098","1,553",,0.83,7.53,5.06,2.02,2.79,7.53,6.10,1.55
1,12,21,799,"7,138","4,975","2,023","2,778","7,387","5,911","1,535",,0.80,7.14,4.98,2.02,2.78,7.39,5.91,1.54
1,12,22,758,"6,674","4,868","1,968","2,699","6,981","5,549","1,486",,0.76,6.67,4.87,1.97,2.70,6.98,5.55,1.49
1,12,23,707,"5,991","4,784","1,882","2,554","6,528","5,121","1,415",,0.71,5.99,4.78,1.88,2.55,6.53,5.12,1.42
1,13,0,674,"5,415","4,583","1,793","2,417","6,242","4,772","1,345",,0.67,5.42,4.58,1.79,2.42,6.24,4.77,1.35
1,13,1,652,"5,196","4,449","1,724","2,344","6,081","4,619","1,286",,0.65,5.20,4.45,1.72,2.34,6.08,4.62,1.29
1,13,2,638,"4,806","4,460","1,693","2,294","5,953","4,443","1,234",,0.64,4.81,4.46,1.69,2.29,5.95,4.44,1.23
1,13,3,638,"5,079","4,311","1,659","2,255","5,917","4,451","1,202",,0.64,5.08,4.31,1.66,2.26,5.92,4.45,1.20
1,13,4,651,"5,119","4,450","1,639","2,271","5,989","4,404","1,189",,0.65,5.12,4.45,1.64,2.27,5.99,4.40,1.19
1,13,5,692,"5,551","4,501","1,666","2,337","6,191","4,537","1,203",,0.69,5.55,4.50,1.67,2.34,6.19,4.54,1.20
1,13,6,763,"6,173","4,956","1,740","2,464","6,774","4,967","1,230",,0.76,6.17,4.96,1.74,2.46,6.77,4.97,1.23
1,13,7,815,"6,437","5,411","1,838","2,678","7,441","5,052","1,296",,0.82,6.44,5.41,1.84,2.68,7.44,5.05,1.30
1,13,8,843,"6,780","5,554","1,881","2,822","7,940","5,163","1,420",,0.84,6.78,5.55,1.88,2.82,7.94,5.16,1.42
1,13,9,856,"7,003","5,670","1,951","2,912","8,238","5,368","1,516",,0.86,7.00,5.67,1.95,2.91,8.24,5.37,1.52
1,13,10,867,"7,244","5,618","2,020","2,944","8,387","5,540","1,554",,0.87,7.24,5.62,2.02,2.94,8.39,5.54,1.55
1,13,11,876,"7,415","5,697","2,049","2,945","8,518","5,672","1,587",,0.88,7.42,5.70,2.05,2.95,8.52,5.67,1.59
1,13,12,869,"7,442","5,790","2,079","2,953","8,600","5,699","1,600",,0.87,7.44,5.79,2.08,2.95,8.60,5.70,1.60
1,13,13,875,"7,347","5,878","2,085","2,924","8,640","5,761","1,608",,0.88,7.35,5.88,2.09,2.92,8.64,5.76,1.61
1,13,14,873,"7,324","5,906","2,085","2,880","8,618","5,764","1,614",,0.87,7.32,5.91,2.09,2.88,8.62,5.76,1.61
1,13,15,874,"7,379","5,791","2,123","2,892","8,647","5,783","1,613",,0.87,7.38,5.79,2.12,2.89,8.65,5.78,1.61
1,13,16,880,"7,400","5,709","2,130","2,863","8,661","5,786","1,616",,0.88,7.40,5.71,2.13,2.86,8.66,5.79,1.62
1,13,17,925,"7,388","5,676","2,124","2,853","8,559","5,790","1,609",,0.93,7.39,5.68,2.12,2.85,8.56,5.79,1.61
1,13,18,954,"7,635","5,688","2,117","2,953","8,357","6,211","1,674",,0.95,7.64,5.69,2.12,2.95,8.36,6.21,1.67
1,13,19,957,"8,081","5,690","2,243","3,106","8,740","6,574","1,661",,0.96,8.08,5.69,2.24,3.11,8.74,6.57,1.66
1,13,20,947,"8,015","5,735","2,246","3,130","8,640","6,488","1,654",,0.95,8.02,5.74,2.25,3.13,8.64,6.49,1.65
1,13,21,912,"7,692","5,630","2,215","3,086","8,331","6,200","1,642",,0.91,7.69,5.63,2.22,3.09,8.33,6.20,1.64
1,13,22,854,"7,161","5,572","2,132","2,997","7,980","5,912","1,595",,0.85,7.16,5.57,2.13,3.00,7.98,5.91,1.60
1,13,23,794,"6,583","5,439","2,019","2,870","7,642","5,555","1,523",,0.79,6.58,5.44,2.02,2.87,7.64,5.56,1.52
1,14,0,752,"5,879","5,298","1,909","2,736","7,286","5,255","1,436",,0.75,5.88,5.30,1.91,2.74,7.29,5.26,1.44
1,14,1,723,"5,648","5,147","1,840","2,612","7,058","5,074","1,367",,0.72,5.65,5.15,1.84,2.61,7.06,5.07,1.37
1,14,2,704,"5,523","5,048","1,783","2,560","6,918","4,958","1,316",,0.70,5.52,5.05,1.78,2.56,6.92,4.96,1.32
1,14,3,697,"5,518","5,032","1,750","2,533","6,903","4,880","1,277",,0.70,5.52,5.03,1.75,2.53,6.90,4.88,1.28
1,14,4,707,"5,572","5,011","1,728","2,522","6,912","4,848","1,260",,0.71,5.57,5.01,1.73,2.52,6.91,4.85,1.26
1,14,5,739,"6,017","4,993","1,755","2,562","7,079","4,952","1,257",,0.74,6.02,4.99,1.76,2.56,7.08,4.95,1.26
1,14,6,797,"6,521","5,304","1,823","2,655","7,487","5,166","1,282",,0.80,6.52,5.30,1.82,2.66,7.49,5.17,1.28
1,14,7,836,"6,872","5,532","1,922","2,832","7,972","5,231","1,344",,0.84,6.87,5.53,1.92,2.83,7.97,5.23,1.34
1,14,8,854,"7,041","5,605","1,944","2,927","8,343","5,271","1,460",,0.85,7.04,5.61,1.94,2.93,8.34,5.27,1.46
1,14,9,865,"7,299","5,748","1,998","2,982","8,637","5,481","1,534",,0.87,7.30,5.75,2.00,2.98,8.64,5.48,1.53
1,14,10,876,"7,315","5,766","2,041","3,039","8,739","5,582","1,580",,0.88,7.32,5.77,2.04,3.04,8.74,5.58,1.58
1,14,11,882,"7,433","5,961","2,092","3,009","8,808","5,648","1,610",,0.88,7.43,5.96,2.09,3.01,8.81,5.65,1.61
1,14,12,878,"7,483","6,084","2,137","2,960","8,887","5,760","1,621",,0.88,7.48,6.08,2.14,2.96,8.89,5.76,1.62
1,14,13,880,"7,384","6,110","2,120","2,940","8,852","5,816","1,614",,0.88,7.38,6.11,2.12,2.94,8.85,5.82,1.61
1,14,14,883,"7,459","6,010","2,081","2,923","8,736","5,827","1,623",,0.88,7.46,6.01,2.08,2.92,8.74,5.83,1.62
1,14,15,883,"7,572","6,010","2,090","3,093","8,757","5,845","1,629",,0.88,7.57,6.01,2.09,3.09,8.76,5.85,1.63
1,14,16,888,"7,529","5,902","2,077","3,154","8,769","5,852","1,626",,0.89,7.53,5.90,2.08,3.15,8.77,5.85,1.63
1,14,17,935,"7,539","5,845","2,080","3,154","8,642","5,879","1,615",,0.94,7.54,5.85,2.08,3.15,8.64,5.88,1.62
1,14,18,962,"7,838","5,867","2,116","3,262","8,514","6,301","1,677",,0.96,7.84,5.87,2.12,3.26,8.51,6.30,1.68
1,14,19,963,"8,192","5,855","2,211","3,388","8,870","6,665","1,665",,0.96,8.19,5.86,2.21,3.39,8.87,6.67,1.67
1,14,20,953,"8,098","5,873","2,202","3,398","8,753","6,613","1,653",,0.95,8.10,5.87,2.20,3.40,8.75,6.61,1.65
1,14,21,917,"7,588","5,758","2,175","3,350","8,448","6,490","1,646",,0.92,7.59,5.76,2.18,3.35,8.45,6.49,1.65
1,14,22,859,"7,237","5,610","2,100","3,240","8,055","6,152","1,600",,0.86,7.24,5.61,2.10,3.24,8.06,6.15,1.60
1,14,23,801,"6,788","5,540","2,007","3,094","7,750","5,828","1,525",,0.80,6.79,5.54,2.01,3.09,7.75,5.83,1.53
1,15,0,757,"6,170","5,333","1,898","2,735","7,451","5,568","1,440",,0.76,6.17,5.33,1.90,2.74,7.45,5.57,1.44
1,15,1,727,"5,836","5,237","1,819","2,615","7,219","5,425","1,365",,0.73,5.84,5.24,1.82,2.62,7.22,5.43,1.37
1,15,2,710,"5,533","5,110","1,777","2,546","7,056","5,241","1,306",,0.71,5.53,5.11,1.78,2.55,7.06,5.24,1.31
1,15,3,704,"5,398","5,112","1,747","2,460","6,964","5,135","1,265",,0.70,5.40,5.11,1.75,2.46,6.96,5.14,1.27
1,15,4,715,"5,471","5,070","1,741","2,421","7,019","5,108","1,245",,0.72,5.47,5.07,1.74,2.42,7.02,5.11,1.25
1,15,5,750,"6,026","5,153","1,763","2,397","7,167","5,231","1,242",,0.75,6.03,5.15,1.76,2.40,7.17,5.23,1.24
1,15,6,812,"6,649","5,417","1,845","2,436","7,624","5,420","1,267",,0.81,6.65,5.42,1.85,2.44,7.62,5.42,1.27
1,15,7,850,"7,061","5,620","1,944","2,603","8,136","5,452","1,321",,0.85,7.06,5.62,1.94,2.60,8.14,5.45,1.32
1,15,8,876,"7,198","5,747","1,993","2,695","8,442","5,545","1,422",,0.88,7.20,5.75,1.99,2.70,8.44,5.55,1.42
1,15,9,884,"7,186","5,847","2,053","2,763","8,681","5,688","1,502",,0.88,7.19,5.85,2.05,2.76,8.68,5.69,1.50
1,15,10,897,"7,316","5,802","2,100","2,803","8,746","5,784","1,555",,0.90,7.32,5.80,2.10,2.80,8.75,5.78,1.56
1,15,11,900,"7,687","5,936","2,126","2,797","8,826","5,878","1,582",,0.90,7.69,5.94,2.13,2.80,8.83,5.88,1.58
1,15,12,893,"7,390","6,003","2,159","2,788","8,859","5,978","1,592",,0.89,7.39,6.00,2.16,2.79,8.86,5.98,1.59
1,15,13,900,"7,637","6,090","2,141","2,769","8,932","6,008","1,599",,0.90,7.64,6.09,2.14,2.77,8.93,6.01,1.60
1,15,14,901,"7,576","6,158","2,154","2,750","8,880","6,038","1,597",,0.90,7.58,6.16,2.15,2.75,8.88,6.04,1.60
1,15,15,905,"7,709","6,095","2,175","2,736","8,882","6,063","1,608",,0.91,7.71,6.10,2.18,2.74,8.88,6.06,1.61
1,15,16,908,"7,672","6,005","2,173","2,736","8,864","6,066","1,601",,0.91,7.67,6.01,2.17,2.74,8.86,6.07,1.60
1,15,17,952,"7,560","5,913","2,164","2,733","8,760","6,031","1,581",,0.95,7.56,5.91,2.16,2.73,8.76,6.03,1.58
1,15,18,980,"7,922","5,855","2,183","2,796","8,593","6,366","1,643",,0.98,7.92,5.86,2.18,2.80,8.59,6.37,1.64
1,15,19,981,"8,165","5,949","2,253","2,895","8,927","6,696","1,619",,0.98,8.17,5.95,2.25,2.90,8.93,6.70,1.62
1,15,20,969,"8,089","5,985","2,250","2,893","8,803","6,572","1,604",,0.97,8.09,5.99,2.25,2.89,8.80,6.57,1.60
1,15,21,930,"7,705","5,898","2,226","2,846","8,491","6,286","1,584",,0.93,7.71,5.90,2.23,2.85,8.49,6.29,1.58
1,15,22,876,"7,136","5,737","2,152","2,733","8,155","6,156","1,534",,0.88,7.14,5.74,2.15,2.73,8.16,6.16,1.53
1,15,23,819,"6,601","5,617","2,059","2,618","7,871","5,854","1,458",,0.82,6.60,5.62,2.06,2.62,7.87,5.85,1.46
1,16,0,777,"5,888","5,435","1,957","2,716","7,467","5,495","1,376",,0.78,5.89,5.44,1.96,2.72,7.47,5.50,1.38
1,16,1,748,"5,722","5,360","1,872","2,598","7,194","5,302","1,306",,0.75,5.72,5.36,1.87,2.60,7.19,5.30,1.31
1,16,2,731,"5,550","5,202","1,822","2,528","7,050","5,144","1,246",,0.73,5.55,5.20,1.82,2.53,7.05,5.14,1.25
1,16,3,725,"5,520","5,149","1,785","2,494","6,992","5,042","1,200",,0.73,5.52,5.15,1.79,2.49,6.99,5.04,1.20
1,16,4,734,"5,661","5,197","1,764","2,494","7,019","5,062","1,175",,0.73,5.66,5.20,1.76,2.49,7.02,5.06,1.18
1,16,5,764,"6,024","5,214","1,790","2,545","7,195","5,135","1,171",,0.76,6.02,5.21,1.79,2.55,7.20,5.14,1.17
1,16,6,818,"6,646","5,414","1,864","2,629","7,611","5,257","1,182",,0.82,6.65,5.41,1.86,2.63,7.61,5.26,1.18
1,16,7,862,"7,195","5,582","1,951","2,787","8,096","5,284","1,225",,0.86,7.20,5.58,1.95,2.79,8.10,5.28,1.23
1,16,8,881,"7,250","5,825","1,996","2,898","8,484","5,376","1,328",,0.88,7.25,5.83,2.00,2.90,8.48,5.38,1.33
1,16,9,882,"7,368","5,898","2,070","2,977","8,772","5,471","1,408",,0.88,7.37,5.90,2.07,2.98,8.77,5.47,1.41
1,16,10,890,"7,428","5,954","2,125","3,011","8,828","5,633","1,456",,0.89,7.43,5.95,2.13,3.01,8.83,5.63,1.46
1,16,11,892,"7,575","5,988","2,146","3,034","8,846","5,725","1,489",,0.89,7.58,5.99,2.15,3.03,8.85,5.73,1.49
1,16,12,886,"7,580","6,054","2,177","3,043","8,915","5,793","1,501",,0.89,7.58,6.05,2.18,3.04,8.92,5.79,1.50
1,16,13,887,"7,508","6,066","2,170","3,022","8,892","5,805","1,522",,0.89,7.51,6.07,2.17,3.02,8.89,5.81,1.52
1,16,14,888,"7,428","6,131","2,155","3,004","8,822","5,742","1,536",,0.89,7.43,6.13,2.16,3.00,8.82,5.74,1.54
1,16,15,895,"7,511","6,097","2,156","2,984","8,857","5,847","1,548",,0.90,7.51,6.10,2.16,2.98,8.86,5.85,1.55
1,16,16,909,"7,478","6,035","2,145","2,996","8,869","5,885","1,543",,0.91,7.48,6.04,2.15,3.00,8.87,5.89,1.54
1,16,17,957,"7,371","5,925","2,131","3,001","8,744","5,874","1,533",,0.96,7.37,5.93,2.13,3.00,8.74,5.87,1.53
1,16,18,981,"7,668","5,850","2,143","3,082","8,547","6,199","1,597",,0.98,7.67,5.85,2.14,3.08,8.55,6.20,1.60
1,16,19,977,"8,050","5,876","2,240","3,155","8,890","6,518","1,578",,0.98,8.05,5.88,2.24,3.16,8.89,6.52,1.58
1,16,20,969,"7,973","5,863","2,240","3,147","8,788","6,379","1,564",,0.97,7.97,5.86,2.24,3.15,8.79,6.38,1.56
1,16,21,933,"7,595","5,773","2,202","3,087","8,462","6,100","1,541",,0.93,7.60,5.77,2.20,3.09,8.46,6.10,1.54
1,16,22,874,"7,185","5,654","2,127","2,975","8,136","5,923","1,497",,0.87,7.19,5.65,2.13,2.98,8.14,5.92,1.50
